Year,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Supply,House_Supply_Log,House_Overhang_Log,District_Encoded,State,House_Type,Predicted_House_Price
2029,3.23,2.06,457965.9,2.5,262.8,25,15857,9.671429383832344,3.258096538021482,13.1456736101138,Pulau Pinang,Terraced House,726064.27
2025,3.13,2.03,412184.22,2.5,251.2,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,486147.91
2026,3.18,2.05,423631.36,2.5,254.1,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,486147.91
2027,3.0,2.06,435077.35,2.5,257.0,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,486147.91
2028,3.11,2.07,446522.2,2.5,259.9,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,486147.91
2029,3.23,2.06,457965.9,2.5,262.8,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,485711.87
2025,2.78,2.03,432352.69,2.5,251.2,0,661,6.495265555937008,0.0,13.1456736101138,Pulau Pinang,Cluster House,208333.06
2026,2.77,2.05,445469.97,2.5,254.1,0,661,6.495265555937008,0.0,13.1456736101138,Pulau Pinang,Cluster House,208333.06
2027,2.76,2.06,458586.35,2.5,257.0,0,661,6.495265555937008,0.0,13.1456736101138,Pulau Pinang,Cluster House,208333.06
2028,3.0,2.05,471701.82,2.5,259.9,0,661,6.495265555937008,0.0,13.1456736101138,Pulau Pinang,Cluster House,210208.42
2029,3.11,2.04,484816.39,2.5,262.8,0,661,6.495265555937008,0.0,13.1456736101138,Pulau Pinang,Cluster House,210446.15
2025,2.78,2.03,432352.69,2.5,251.2,621,28174,10.246190338907978,6.432940092739179,13.1456736101138,Pulau Pinang,Condominium,506213.15
2026,2.77,2.05,445469.97,2.5,254.1,620,28322,10.251429474400627,6.431331081933479,13.1456736101138,Pulau Pinang,Condominium,507244.86
2027,2.76,2.06,458586.35,2.5,257.0,620,28471,10.256676427190028,6.431331081933479,13.1456736101138,Pulau Pinang,Condominium,507244.86
2028,3.0,2.05,471701.82,2.5,259.9,620,28618,10.261826111899026,6.431331081933479,13.1456736101138,Pulau Pinang,Condominium,518897.01
2029,3.11,2.04,484816.39,2.5,262.8,620,28767,10.267018937271347,6.431331081933479,13.1456736101138,Pulau Pinang,Condominium,519454.22
2025,2.78,2.03,432352.69,2.5,251.2,17,4278,8.361474616416817,2.8903717578961645,13.1456736101138,Pulau Pinang,Detached House,705868.89
2026,2.77,2.05,445469.97,2.5,254.1,16,4278,8.361474616416817,2.833213344056216,13.1456736101138,Pulau Pinang,Detached House,709571.08
2027,2.76,2.06,458586.35,2.5,257.0,16,4278,8.361474616416817,2.833213344056216,13.1456736101138,Pulau Pinang,Detached House,709571.08
2028,3.0,2.05,471701.82,2.5,259.9,16,4278,8.361474616416817,2.833213344056216,13.1456736101138,Pulau Pinang,Detached House,713161.42
2029,3.11,2.04,484816.39,2.5,262.8,16,4278,8.361474616416817,2.833213344056216,13.1456736101138,Pulau Pinang,Detached House,681787.55
2025,2.78,2.03,432352.69,2.5,251.2,32,24247,10.09608941873764,3.4965075614664802,13.1456736101138,Pulau Pinang,Flat,275583.68
2026,2.77,2.05,445469.97,2.5,254.1,37,24674,10.113545864301683,3.6375861597263857,13.1456736101138,Pulau Pinang,Flat,275583.68
2027,2.76,2.06,458586.35,2.5,257.0,36,25040,10.128269760518846,3.6109179126442243,13.1456736101138,Pulau Pinang,Flat,275583.68
2028,3.0,2.05,471701.82,2.5,259.9,36,25354,10.14073122822912,3.6109179126442243,13.1456736101138,Pulau Pinang,Flat,286947.95
2029,3.11,2.04,484816.39,2.5,262.8,36,25623,10.151284691288994,3.6109179126442243,13.1456736101138,Pulau Pinang,Flat,286947.95
2025,2.78,2.03,432352.69,2.5,251.2,22,2816,7.943427767876373,3.1354942159291497,13.1456736101138,Pulau Pinang,Semi-Detached House,1035675.5
2026,2.77,2.05,445469.97,2.5,254.1,15,2836,7.950502434808851,2.772588722239781,13.1456736101138,Pulau Pinang,Semi-Detached House,1033035.31
2027,2.76,2.06,458586.35,2.5,257.0,21,2750,7.919719760924575,3.091042453358316,13.1456736101138,Pulau Pinang,Semi-Detached House,1034938.53
2028,3.0,2.05,471701.82,2.5,259.9,16,2770,7.9269635448629785,2.833213344056216,13.1456736101138,Pulau Pinang,Semi-Detached House,1046812.2
2029,3.11,2.04,484816.39,2.5,262.8,21,2685,7.895808377083183,3.091042453358316,13.1456736101138,Pulau Pinang,Semi-Detached House,1049345.29
2025,2.78,2.03,432352.69,2.5,251.2,18,15697,9.66128859468676,2.9444389791664403,13.1456736101138,Pulau Pinang,Terraced House,730300.77
2026,2.77,2.05,445469.97,2.5,254.1,34,16898,9.735009727562824,3.5553480614894135,13.1456736101138,Pulau Pinang,Terraced House,739960.99
2027,2.76,2.06,458586.35,2.5,257.0,38,16184,9.691840166360345,3.6635616461296463,13.1456736101138,Pulau Pinang,Terraced House,741463.59
2028,3.0,2.05,471701.82,2.5,259.9,39,16546,9.713960095491844,3.6888794541139363,13.1456736101138,Pulau Pinang,Terraced House,735639.2
2029,3.11,2.04,484816.39,2.5,262.8,39,16976,9.739614765810634,3.6888794541139363,13.1456736101138,Pulau Pinang,Terraced House,734613.22
2025,2.78,2.03,432352.69,2.5,251.2,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,478076.18
2026,2.77,2.05,445469.97,2.5,254.1,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,478076.18
2027,2.76,2.06,458586.35,2.5,257.0,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,478076.18
2028,3.0,2.05,471701.82,2.5,259.9,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,482169.42
2029,3.11,2.04,484816.39,2.5,262.8,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,481736.94
2025,2.83,1.94,422950.5,2.4,251.2,0,688,6.535241271013659,0.0,13.1456736101138,Pulau Pinang,Cluster House,208921.25
2026,2.9,1.95,448192.21,2.4,254.1,0,688,6.535241271013659,0.0,13.1456736101138,Pulau Pinang,Cluster House,208921.25
2027,2.8,2.0,460796.27,2.4,257.0,0,688,6.535241271013659,0.0,13.1456736101138,Pulau Pinang,Cluster House,208020.41
2028,3.0,2.3,473389.15,2.4,259.9,0,688,6.535241271013659,0.0,13.1456736101138,Pulau Pinang,Cluster House,209854.48
2025,2.83,1.94,422950.5,2.4,251.2,621,27805,10.233007103729488,6.432940092739179,13.1456736101138,Pulau Pinang,Condominium,509289.16
2026,2.9,1.95,448192.21,2.4,254.1,630,28057,10.242029075278717,6.447305862541213,13.1456736101138,Pulau Pinang,Condominium,509459.28
2027,2.8,2.0,460796.27,2.4,257.0,637,28114,10.244058520726302,6.45833828334479,13.1456736101138,Pulau Pinang,Condominium,503173.59
2028,3.0,2.3,473389.15,2.4,259.9,644,28127,10.244520800484903,6.4692503167957724,13.1456736101138,Pulau Pinang,Condominium,515333.36
2025,2.83,1.94,422950.5,2.4,251.2,22,4273,8.360305435879093,3.1354942159291497,13.1456736101138,Pulau Pinang,Detached House,703899.87
2026,2.9,1.95,448192.21,2.4,254.1,21,4273,8.360305435879093,3.091042453358316,13.1456736101138,Pulau Pinang,Detached House,702753.93
2027,2.8,2.0,460796.27,2.4,257.0,20,4273,8.360305435879093,3.044522437723423,13.1456736101138,Pulau Pinang,Detached House,704925.45
2028,3.0,2.3,473389.15,2.4,259.9,19,4273,8.360305435879093,2.995732273553991,13.1456736101138,Pulau Pinang,Detached House,711343.84
2025,2.83,1.94,422950.5,2.4,251.2,0,21657,9.983130180188326,0.0,13.1456736101138,Pulau Pinang,Flat,279850.85
2026,2.9,1.95,448192.21,2.4,254.1,0,21657,9.983130180188326,0.0,13.1456736101138,Pulau Pinang,Flat,279850.85
2027,2.8,2.0,460796.27,2.4,257.0,0,21657,9.983130180188326,0.0,13.1456736101138,Pulau Pinang,Flat,278787.21
2028,3.0,2.3,473389.15,2.4,259.9,0,21657,9.983130180188326,0.0,13.1456736101138,Pulau Pinang,Flat,290250.55
2025,2.83,1.94,422950.5,2.4,251.2,55,2076,7.638679823876112,4.02535169073515,13.1456736101138,Pulau Pinang,Semi-Detached House,1056479.46
2026,2.9,1.95,448192.21,2.4,254.1,46,2881,7.966239776559467,3.8501476017100584,13.1456736101138,Pulau Pinang,Semi-Detached House,1052155.31
2027,2.8,2.0,460796.27,2.4,257.0,43,2076,7.638679823876112,3.784189633918261,13.1456736101138,Pulau Pinang,Semi-Detached House,1049210.48
2028,3.0,2.3,473389.15,2.4,259.9,41,2881,7.966239776559467,3.7376696182833684,13.1456736101138,Pulau Pinang,Semi-Detached House,1058570.95
2025,2.83,1.94,422950.5,2.4,251.2,37,15043,9.618734519590227,3.6375861597263857,13.1456736101138,Pulau Pinang,Terraced House,632937.28
2026,2.9,1.95,448192.21,2.4,254.1,39,15522,9.650078074026442,3.6888794541139363,13.1456736101138,Pulau Pinang,Terraced House,742274.54
2027,2.8,2.0,460796.27,2.4,257.0,38,15104,9.622781093820773,3.6635616461296463,13.1456736101138,Pulau Pinang,Terraced House,630435.16
2028,3.0,2.3,473389.15,2.4,259.9,39,15468,9.646593300236665,3.6888794541139363,13.1456736101138,Pulau Pinang,Terraced House,735549.53
2025,2.83,1.94,422950.5,2.4,251.2,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,482884.59
2026,2.9,1.95,448192.21,2.4,254.1,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,482884.59
2027,2.8,2.0,460796.27,2.4,257.0,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,479271.52
2028,3.0,2.3,473389.15,2.4,259.9,0,605,6.406879986069314,0.0,13.1456736101138,Pulau Pinang,Town House,484080.7
2025,3.18,1.77,409448.04,3.4,2094.0,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,268753.36
2026,3.0,1.88,421388.36,3.3,2120.5,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,276316.84
2027,3.13,1.93,433328.07,3.5,2147.1,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298537.25
2028,3.11,1.94,445267.19,3.4,2173.6,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298537.25
2029,3.0,1.95,457205.71,3.4,2200.1,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298420.68
2025,3.18,1.77,409448.04,3.4,2094.0,540,59987,11.00189982120157,6.293419278846481,13.257654813562976,Kuala Lumpur,Condominium,448071.6
2026,3.0,1.88,421388.36,3.3,2120.5,506,58329,10.973871819747684,6.2285110035911835,13.257654813562976,Kuala Lumpur,Condominium,455550.79
2027,3.13,1.93,433328.07,3.5,2147.1,475,56716,10.945829268410877,6.16541785423142,13.257654813562976,Kuala Lumpur,Condominium,505278.85
2028,3.11,1.94,445267.19,3.4,2173.6,445,55148,10.917793892150982,6.100318952020064,13.257654813562976,Kuala Lumpur,Condominium,512318.7
2029,3.0,1.95,457205.71,3.4,2200.1,417,53624,10.889770656230318,6.035481432524756,13.257654813562976,Kuala Lumpur,Condominium,538922.13
2025,3.18,1.77,409448.04,3.4,2094.0,5,762,6.637258031284457,1.791759469228055,13.257654813562976,Kuala Lumpur,Detached House,733778.2
2026,3.0,1.88,421388.36,3.3,2120.5,4,763,6.638567789166521,1.6094379124341003,13.257654813562976,Kuala Lumpur,Detached House,764272.34
2027,3.13,1.93,433328.07,3.5,2147.1,3,763,6.638567789166521,1.3862943611198906,13.257654813562976,Kuala Lumpur,Detached House,734521.08
2028,3.11,1.94,445267.19,3.4,2173.6,3,763,6.638567789166521,1.3862943611198906,13.257654813562976,Kuala Lumpur,Detached House,752523.76
2029,3.0,1.95,457205.71,3.4,2200.1,2,763,6.638567789166521,1.0986122886681096,13.257654813562976,Kuala Lumpur,Detached House,764594.73
2025,3.18,1.77,409448.04,3.4,2094.0,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,188261.09
2026,3.0,1.88,421388.36,3.3,2120.5,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,189033.6
2027,3.13,1.93,433328.07,3.5,2147.1,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,189410.88
2028,3.11,1.94,445267.19,3.4,2173.6,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,189718.5
2029,3.0,1.95,457205.71,3.4,2200.1,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,190131.5
2025,3.18,1.77,409448.04,3.4,2094.0,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1574489.32
2026,3.0,1.88,421388.36,3.3,2120.5,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1573115.83
2027,3.13,1.93,433328.07,3.5,2147.1,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1574876.16
2028,3.11,1.94,445267.19,3.4,2173.6,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1574876.16
2029,3.0,1.95,457205.71,3.4,2200.1,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1573115.83
2025,3.18,1.77,409448.04,3.4,2094.0,13,29640,10.296913817032536,2.639057329615259,13.257654813562976,Kuala Lumpur,Terraced House,678001.98
2026,3.0,1.88,421388.36,3.3,2120.5,13,29637,10.296812600750124,2.639057329615259,13.257654813562976,Kuala Lumpur,Terraced House,684838.42
2027,3.13,1.93,433328.07,3.5,2147.1,13,29653,10.297352302577972,2.639057329615259,13.257654813562976,Kuala Lumpur,Terraced House,677605.25
2028,3.11,1.94,445267.19,3.4,2173.6,13,29632,10.296643884176694,2.639057329615259,13.257654813562976,Kuala Lumpur,Terraced House,677605.25
2029,3.0,1.95,457205.71,3.4,2200.1,13,29630,10.296576389576238,2.639057329615259,13.257654813562976,Kuala Lumpur,Terraced House,684741.97
2025,3.18,1.77,409448.04,3.4,2094.0,11,1272,7.149131598557407,2.4849066497880004,13.257654813562976,Kuala Lumpur,Town House,567061.2
2026,3.0,1.88,421388.36,3.3,2120.5,9,1272,7.149131598557407,2.302585092994046,13.257654813562976,Kuala Lumpur,Town House,567767.53
2027,3.13,1.93,433328.07,3.5,2147.1,7,1272,7.149131598557407,2.0794415416798357,13.257654813562976,Kuala Lumpur,Town House,578005.81
2028,3.11,1.94,445267.19,3.4,2173.6,6,1272,7.149131598557407,1.9459101490553132,13.257654813562976,Kuala Lumpur,Town House,600889.32
2029,3.0,1.95,457205.71,3.4,2200.1,4,1272,7.149131598557407,1.6094379124341003,13.257654813562976,Kuala Lumpur,Town House,600505.06
2025,3.13,2.03,412184.22,3.3,2094.0,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,268710.57
2026,3.18,2.05,423631.36,3.3,2120.5,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,276314.18
2027,3.0,2.06,435077.35,3.4,2147.1,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298354.3
2028,3.11,2.07,446522.2,3.4,2173.6,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298470.84
2029,3.23,2.06,457965.9,3.4,2200.1,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298470.84
2025,3.13,2.03,412184.22,3.3,2094.0,532,62413,11.041544888167167,6.278521424165844,13.257654813562976,Kuala Lumpur,Condominium,444276.22
2026,3.18,2.05,423631.36,3.3,2120.5,499,61214,11.022147536508015,6.214608098422191,13.257654813562976,Kuala Lumpur,Condominium,444124.57
2027,3.0,2.06,435077.35,3.4,2147.1,468,58488,10.97659398135127,6.150602768446279,13.257654813562976,Kuala Lumpur,Condominium,455197.14
2028,3.11,2.07,446522.2,3.4,2173.6,439,55075,10.916469328564263,6.0867747269123065,13.257654813562976,Kuala Lumpur,Condominium,516590.06
2029,3.23,2.06,457965.9,3.4,2200.1,412,51167,10.842869615633681,6.023447592961033,13.257654813562976,Kuala Lumpur,Condominium,558686.37
2025,3.13,2.03,412184.22,3.3,2094.0,4,762,6.637258031284457,1.6094379124341003,13.257654813562976,Kuala Lumpur,Detached House,709232.5
2026,3.18,2.05,423631.36,3.3,2120.5,3,763,6.638567789166521,1.3862943611198906,13.257654813562976,Kuala Lumpur,Detached House,707875.27
2027,3.0,2.06,435077.35,3.4,2147.1,0,763,6.638567789166521,0.0,13.257654813562976,Kuala Lumpur,Detached House,739664.79
2028,3.11,2.07,446522.2,3.4,2173.6,2,763,6.638567789166521,1.0986122886681096,13.257654813562976,Kuala Lumpur,Detached House,727579.01
2029,3.23,2.06,457965.9,3.4,2200.1,1,763,6.638567789166521,0.6931471805599453,13.257654813562976,Kuala Lumpur,Detached House,708814.06
2025,3.13,2.03,412184.22,3.3,2094.0,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,188552.1
2026,3.18,2.05,423631.36,3.3,2120.5,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,188339.89
2027,3.0,2.06,435077.35,3.4,2147.1,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,190278.01
2028,3.11,2.07,446522.2,3.4,2173.6,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,189864.69
2029,3.23,2.06,457965.9,3.4,2200.1,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,189343.51
2025,3.13,2.03,412184.22,3.3,2094.0,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1579202.3
2026,3.18,2.05,423631.36,3.3,2120.5,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1579202.3
2027,3.0,2.06,435077.35,3.4,2147.1,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1577437.14
2028,3.11,2.07,446522.2,3.4,2173.6,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1579202.3
2029,3.23,2.06,457965.9,3.4,2200.1,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1579202.3
2025,3.13,2.03,412184.22,3.3,2094.0,10,29640,10.296913817032536,2.3978952727983707,13.257654813562976,Kuala Lumpur,Terraced House,680675.02
2026,3.18,2.05,423631.36,3.3,2120.5,11,29637,10.296812600750124,2.4849066497880004,13.257654813562976,Kuala Lumpur,Terraced House,681136.88
2027,3.0,2.06,435077.35,3.4,2147.1,11,29635,10.296745117536547,2.4849066497880004,13.257654813562976,Kuala Lumpur,Terraced House,688113.18
2028,3.11,2.07,446522.2,3.4,2173.6,11,29632,10.296643884176694,2.4849066497880004,13.257654813562976,Kuala Lumpur,Terraced House,680941.32
2029,3.23,2.06,457965.9,3.4,2200.1,11,29630,10.296576389576238,2.4849066497880004,13.257654813562976,Kuala Lumpur,Terraced House,681260.41
2025,3.13,2.03,412184.22,3.3,2094.0,0,1272,7.149131598557407,0.0,13.257654813562976,Kuala Lumpur,Town House,606295.1
2026,3.18,2.05,423631.36,3.3,2120.5,0,1272,7.149131598557407,0.0,13.257654813562976,Kuala Lumpur,Town House,606066.24
2027,3.0,2.06,435077.35,3.4,2147.1,0,1272,7.149131598557407,0.0,13.257654813562976,Kuala Lumpur,Town House,603708.29
2028,3.11,2.07,446522.2,3.4,2173.6,0,1272,7.149131598557407,0.0,13.257654813562976,Kuala Lumpur,Town House,604094.61
2029,3.23,2.06,457965.9,3.4,2200.1,0,1272,7.149131598557407,0.0,13.257654813562976,Kuala Lumpur,Town House,603230.85
2025,2.78,2.03,432352.69,3.0,2094.0,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,269693.01
2026,2.77,2.05,445469.97,3.2,2120.5,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,277249.96
2027,2.76,2.06,458586.35,3.3,2147.1,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,299178.23
2028,3.0,2.05,471701.82,3.3,2173.6,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298450.54
2029,3.11,2.04,484816.39,3.2,2200.1,0,48,3.8918202981106265,0.0,13.257654813562976,Kuala Lumpur,Cluster House,298567.12
2025,2.78,2.03,432352.69,3.0,2094.0,513,62547,11.0436895409634,6.2422232654551655,13.257654813562976,Kuala Lumpur,Condominium,435455.55
2026,2.77,2.05,445469.97,3.2,2120.5,477,61456,11.02609302225752,6.169610732491456,13.257654813562976,Kuala Lumpur,Condominium,435613.6
2027,2.76,2.06,458586.35,3.3,2147.1,454,57046,10.9516307684562,6.12029741895095,13.257654813562976,Kuala Lumpur,Condominium,487299.98
2028,3.0,2.05,471701.82,3.3,2173.6,439,56214,10.93693890418386,6.0867747269123065,13.257654813562976,Kuala Lumpur,Condominium,504686.25
2029,3.11,2.04,484816.39,3.2,2200.1,429,53983,10.896442985345695,6.063785208687608,13.257654813562976,Kuala Lumpur,Condominium,527730.63
2025,2.78,2.03,432352.69,3.0,2094.0,4,762,6.637258031284457,1.6094379124341003,13.257654813562976,Kuala Lumpur,Detached House,754333.9
2026,2.77,2.05,445469.97,3.2,2120.5,3,764,6.639875833826536,1.3862943611198906,13.257654813562976,Kuala Lumpur,Detached House,752652.53
2027,2.76,2.06,458586.35,3.3,2147.1,0,764,6.639875833826536,0.0,13.257654813562976,Kuala Lumpur,Detached House,753650.7
2028,3.0,2.05,471701.82,3.3,2173.6,2,764,6.639875833826536,1.0986122886681096,13.257654813562976,Kuala Lumpur,Detached House,760474.8
2029,3.11,2.04,484816.39,3.2,2200.1,1,764,6.639875833826536,0.6931471805599453,13.257654813562976,Kuala Lumpur,Detached House,749461.5
2025,2.78,2.03,432352.69,3.0,2094.0,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,191661.94
2026,2.77,2.05,445469.97,3.2,2120.5,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,192101.95
2027,2.76,2.06,458586.35,3.3,2147.1,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,193047.67
2028,3.0,2.05,471701.82,3.3,2173.6,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,190973.03
2029,3.11,2.04,484816.39,3.2,2200.1,0,5319,8.57922858233569,0.0,13.257654813562976,Kuala Lumpur,Flat,190477.29
2025,2.78,2.03,432352.69,3.0,2094.0,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1565559.79
2026,2.77,2.05,445469.97,3.2,2120.5,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1572257.57
2027,2.76,2.06,458586.35,3.3,2147.1,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1568457.57
2028,3.0,2.05,471701.82,3.3,2173.6,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1579859.81
2029,3.11,2.04,484816.39,3.2,2200.1,0,1176,7.0707241072602764,0.0,13.257654813562976,Kuala Lumpur,Semi-Detached House,1585459.59
2025,2.78,2.03,432352.69,3.0,2094.0,10,29640,10.296913817032536,2.3978952727983707,13.257654813562976,Kuala Lumpur,Terraced House,698712.32
2026,2.77,2.05,445469.97,3.2,2120.5,10,29638,10.296846340649244,2.3978952727983707,13.257654813562976,Kuala Lumpur,Terraced House,698278.83
2027,2.76,2.06,458586.35,3.3,2147.1,10,29635,10.296745117536547,2.3978952727983707,13.257654813562976,Kuala Lumpur,Terraced House,698405.46
2028,3.0,2.05,471701.82,3.3,2173.6,10,29632,10.296643884176694,2.3978952727983707,13.257654813562976,Kuala Lumpur,Terraced House,685905.69
